;Date;year;type;country;activity;sex;injury;fatal_boolean;time
2000;06-Oct-2000;;Unprovoked;USA;Surfing;;Fingers lacerated;N;Afternoon
2001;06-Oct-2000;;Unprovoked;USA;Body surfing;;Right foot & heel lacerated;N;Afternoon
2002;02-Oct-2000;;Unprovoked;USA;Surfing;;Upper left arm lacerated;N;Afternoon
2003;29-Sep-2000;;Unprovoked;USA;Sitting on surfboard;;No injury;N;Morning
2004;25-Sep-2000;;Unprovoked;AUSTRALIA;Surfing;;FATAL;Y;Afternoon
2005;24-Sep-2000;;Unprovoked;AUSTRALIA;Surfing;;FATAL;Y;Morning
2006;19-Sep-2000;;Provoked;AUSTRALIA;Fell onto dead shark;;Foot lacerated from toe to heel when he tripped on shark during fishing competition PROVOKED INCIDENT;N;Unknown
2007;16-Sep-2000;;Unprovoked;OKINAWA;Surfing;; FATAL;Y;Evening
2008;16-Sep-2000;;Unprovoked;USA;;;Non-fatal;N;Unknown
2009;15-Sep-2000;;Unprovoked;USA;Standing / surfing;;Right lower leg & ankle lacerated;N;Evening
2010;12-Sep-2000;;Unprovoked;USA;Surfing;;Puncture wounds on knee;N;Afternoon
2011;11-Sep-2000;;Unprovoked;USA;Swimming / Body surfing;;Finger lacerated;N;Afternoon
2012;10-Sep-2000;;Unprovoked;USA;Swimming;;Minor injury to arm and hand;N;Evening
2013;10-Sep-2000;;Unprovoked;SOUTH AFRICA;Free diving;;Swim fin bitten;N;Morning
2014;08-Sep-2000;;Unprovoked;TANZANIA;Swimming;;FATAL;Y;Unknown
2015;08-Sep-2000;;Unprovoked;USA;Wading;;Left foot lacerated ;N;Morning
2016;08-Sep-2000;;Unprovoked;REUNION;Surfing;;Left arm bitten;N;Evening
2017;Early Sep-2000;;Unprovoked;TANZANIA;Swimming;;FATAL;Y;Unknown
2018;31-Aug-2000;;Unprovoked;USA;Swimming;;Punctures & lacerations on right foot;N;Afternoon
2019;30-Aug-2000;;Unprovoked;USA;Jumped into the water;;FATAL;Y;Afternoon
2020;Reported 27-Aug-2000;;Provoked;USA;Conducting research;;Leg bitten by netted shark PROVOKED INCIDENT;N;Unknown
2021;21-Aug-2000;;Unprovoked;USA;Swimming out to porpoises ;;Severe gash to left hand above wrist, almost severing hand;N;Unknown
2022;15-Aug-2000;;Unprovoked;USA;Windsurfing, but sitting on his board;;Left calf lacerated;N;Morning
2023;13-Aug-2000;;Unprovoked;USA;Surfing / Wading;;Minor lacerations to the dorsum of the right foot;N;Afternoon
2024;12-Aug-2000;;Unprovoked;USA;Standing;;Severely bitten on lower leg ;N;Afternoon
2025;11-Aug-2000;;Invalid;USA;Swimming ;;Non-fatal;UNKNOWN;Unknown
2026;10-Aug-2000;;Invalid;USA;Attempting to illegally enter the USA;;Shark involvement probably post-mortem;UNKNOWN;Unknown
2027;Aug-2000;;Unprovoked;TANZANIA;Swimming;;FATAL;Y;Unknown
2028;25-Jul-2000;;Unprovoked;USA;;;Minor laceration on left leg;N;Unknown
2029;22-Jul-2000;;Unprovoked;USA;Snorkeling;;Leg pinched;N;Unknown
2030;17-Jul-2000;;Unprovoked;USA;Surfing;;Foot lacerated;N;Unknown
2031;16-Jul-2000;;Unprovoked;USA;Surfing;;Minor lacerations on foot;N;Unknown
2032;16-Jul-2000;;Unprovoked;SOUTH AFRICA;Surfing;;Hand lacerated;N;Unknown
2033;15-Jul-2000;;Unprovoked;SOUTH AFRICA;Surfing;;No injury, flung off board;N;Unknown
2034;15-Jul-2000;;Unprovoked;SOUTH AFRICA;Surfing;;No Injury;N;Unknown
2035;12-Jul-2000;;Unprovoked; TONGA;Scuba diving;;Left arm bitten;N;Unknown
2036;10-Jul-2000;;Unprovoked;USA;Wading;;Minor laceration & 3 punctures to right foot;N;Afternoon
2037;09-Jul-2000;;Unprovoked;USA;Swimming ;;Knee & calf lacerated;N;Evening
2038;07-Jul-2000;;Unprovoked;USA;Jumping;;Ankle & foot lacerated;N;Unknown
2039;06-Jul-2000;;Unprovoked;USA;Playing;;Calf lacerated;N;Afternoon
2040;04-Jul-2000;;Unprovoked;USA;Wading;;Left inner thigh;N;Evening
2041;04-Jul-2000;;Unprovoked;USA;Spearfishing, holding mesh bag with speared fish;;Lower right calf lacerated;N;Afternoon
2042;02-Jul-2000;;Unprovoked;USA;Wading;;Left calf & hand lacerated;N;Evening
2043;02-Jul-2000;;Unprovoked;USA;Standing;;Left thigh lacerated;N;Afternoon
2044;Jul-2000;;Unprovoked;TANZANIA;Swimming;;FATAL;Y;Unknown
2045;30-Jun-2000;;Unprovoked;PAPUA NEW GUINEA;;;FATAL;Y;Unknown
2046;29-Jun-2000;;Boat;NEW ZEALAND;Fishing;;No injury, shark bit the dinghy;N;Unknown
2047;19-Jun-2000;;Unprovoked;USA;Standing;;Right ankle lacerated;N;Morning
2048;13-Jun-2000;;Boat;USA;Sailing;;No injury to occupants, boat's rear platform bitten;N;Afternoon
2049;10-Jun-2000;;Unprovoked;USA;Surfing;;Foot lacerated;N;Afternoon
2050;09-Jun-2000;;Unprovoked;USA;Swimming;;Puncture wounds on right hip and arm;N;Morning
2051;09-Jun-2000;;Unprovoked;USA;Swimming ;;Right forearm severed surgically amputated above elbow;N;Morning
2052;02-Jun-2000;;Unprovoked;USA;Snorkeling;;Right forearm lacerated;N;Afternoon
2053;Early Jun-2000;;Unprovoked;TANZANIA;Swimming;;FATAL, legs severed  ;Y;Unknown
2054;13-May-2000;;Sea Disaster;NEW CALEDONIA;Air Disaster - Piper aircraft crashed into the sea, killing all on board;;Sharks prevented recovery of remains;Y;Unknown
2055;09-May-2000;;Invalid;AUSTRALIA;;;Probable drowning;UNKNOWN;Unknown
2056;07-May-2000;;Unprovoked;PAPUA NEW GUINEA;Standing;;Left leg & ankle bitten;N;Unknown
2057;07-May-2000;;Unprovoked;PAPUA NEW GUINEA;Diving;;FATAL;Y;Unknown
2058;14-Apr-2000;;Unprovoked;USA;Walking;;Left foot lacerated;N;Morning
2059;09-Apr-2000;;Unprovoked;USA;Boogie boarding / wading;;Puncture marks on right thigh;N;Afternoon
2060;31-Mar-2000;;Unprovoked;USA;Fishing;;No Injury, bumped by shark;N;Unknown
2061;30-Mar-2000;;Unprovoked;AUSTRALIA;Swimming;;Left calf bitten;N;Afternoon
2062;26-Mar-2000;;Unprovoked;USA;Boogie boarding;;Right knee lacerated;N;Morning
2063;24-Mar-2000;;Unprovoked;USA;Surfing;;Left hand bitten;N;Afternoon
2064;15-Mar-2000;;Unprovoked;NEW CALEDONIA;Spearfishing;;FATAL;Y;Unknown
2065;14-Mar-2000;;Unprovoked;AUSTRALIA;Surfing;;No Injury;N;Evening
2066;10-Mar-2000;;Boat;AUSTRALIA;Rowing;;No Injury to occupants;N;Unknown
2067;09-Mar-2000;;Boat;AUSTRALIA;Rowing;;"No injury to occupants; oar bitten";N;Unknown
2068;Reported      03-Mar-2000;;Invalid;NEW ZEALAND;Kayaking;;Reported as shark attack but probable drowning ;UNKNOWN;Unknown
2069;02-Mar-2000;;Unprovoked;AUSTRALIA;Swimming;;Survived;N;Unknown
2070;Mar-2000;;Unprovoked;USA;Spearfishing;;No injury to diver, speargun damaged;N;Afternoon
2071;21-Feb-2000;;Unprovoked;USA;;;Right calf bitten;N;Unknown
2072;19-Feb-2000;;Unprovoked;SOUTH AFRICA;Body surfing;;Foot bitten;N;Afternoon
2073;14-Feb-2000;;Provoked;ENGLAND;Feeding prawns to captive sharks;;Fingers bitten PROVOKED INCIDENT;N;Unknown
2074;03-Feb-2000;;Unprovoked;NEW ZEALAND;Surfing;;No injury, wetsuit punctured;N;Unknown
2075;01-Feb-2000;;Unprovoked;AUSTRALIA;Surfing;;Hand bitten;N;Unknown
2076;Reported 28-Jan-2000;;Boat;REUNION;Canoe with 3 men onboard sank;;FATAL;Y;Unknown
2077;05-Jan-2000;;Unprovoked;THAILAND;Diving;;FATAL;Y;Unknown
2078;2000;;Boat;USA;Fishing for tarpon;;"No injury to occupant; shark bit propeller";N;Unknown
2079;31-Dec-1999;;Unprovoked;NEW ZEALAND;Surfing;;Six puncture wounds on  leg;N;Unknown
2080;31-Dec-1999;;Unprovoked;NEW ZEALAND;Swimming;;Arm bitten;N;Unknown
2081;31-Dec-1999;;Unprovoked;NEW ZEALAND;Bathing;;A cut on her hand;N;Unknown
2082;26-Dec-1999;;Unprovoked;BRAZIL;Surfing;;Leg bitten, surgically amputated;N;Unknown
2083;14-Dec-1999;;Invalid;USA;Scuba diving;;Presumed taken by a shark,  but forensic evidence suggested otherwise.;UNKNOWN;Unknown
2084;06-Dec-1999;;Invalid;BRAZIL;Spearfishing;;Lateral right thigh bitten. Thought to involve a 1.2 to 1.5 m tubarão da gralha preta -  a blacktip shark, C. limbatus;N;Morning
2085;02-Dec-1999;;Unprovoked;USA;Surfing;;Right arm & fingers lacerated;N;Afternoon
2086;30-Nov-1999;;Unprovoked;USA;Surfing;;Lacerations to hand & wrist;N;Afternoon
2087;23-Nov-1999;;Unprovoked;USA;Swimming;;Buttock bitten, hands lacerated;N;Evening
2088;15-Nov-1999;;Unprovoked;USA;Surfing (sitting on his board);;No injury, board bitten;N;Unknown
2089;13 -Nov-1999;;Unprovoked;SOUTH AFRICA;Surfing;;Lower legs lacerated;N;Unknown
2090;06-Nov-1999;;Unprovoked;BRAZIL;Spearfishing, but swimming at surface;;Upper right thigh bitten;N;Morning
2091;Nov-1999;;Unprovoked;MARSHALL ISLANDS;Swimming;;Lacerations to leg;N;Unknown
2092;Nov-1999;;Unprovoked;MARSHALL ISLANDS;Swimming;;Lacerations to buttocks;N;Unknown
2093;30-Oct-1999;;Unprovoked;USA;Body boarding;;Right foot lacerated;N;Evening
2094;30-Oct-1999;;Unprovoked;USA;Body surfing;;"Shark bit 8"" chunk from swim fin";N;Afternoon
2095;20-Oct-1999;;Unprovoked;USA;Surfing;;Lacerations to right hand & wrist;N;Unknown
2096;01-Oct-1999;;Unprovoked;USA;Surfing, lying on surfboard;;Right arm bitten;N;Evening
2097;29-Sep-1999;;Unprovoked;USA;Wading to shore after surfing;;3 one-inch lacerations to sole of right foot;N;Evening
2098;24-Sep-1999;;Boat;ITALY;Fishing;;No Injury to occupants;N;Unknown
2099;19-Sep-1999;;Unprovoked;USA;Kayaking;;No injury, but kayak scraped & dented;N;Evening
2100;Reported 16-Sep-1999;;Unprovoked;USA;Wading;;Thigh (posterior) bitten;N;Unknown
2101;10-Sep-1999;;Unprovoked;USA;Wading;;Toes lacerated;N;Unknown
2102;05-Sep-1999;;Unprovoked;USA;Surfing;;Right foot bitten;N;Unknown
2103;04-Sep-1999;;Provoked;USA;Wading;;Left knee nipped by captive shark PROVOKED INCIDENT;N;Unknown
2104;04-Sep-1999;;Unprovoked;USA;Wading with surfboard;;Right foot bitten;N;Evening
2105;26-Aug-1999;;Unprovoked;USA;Surfing;;3-inch laceration to right foot;N;Afternoon
2106;24-Aug-1999;;Unprovoked;USA;Surfing;;Foot injured;N;Unknown
2107;23-Aug-1999;;Unprovoked;MARSHALL ISLANDS;Fishing;;Lacerations to left leg;N;Unknown
2108;21-Aug-1999;;Unprovoked;USA;Surfing;;Small lacerations to right foot;N;Evening
2109;16-Aug-1999;;Unprovoked;USA;Lying prone in 2' of water;;Ear lacerated, cuts on scalp, back, arm & shoulder ;N;Evening
2110;05-Aug-1999;;Unprovoked;USA;Body surfing;;Right ankle & heel  lacerated;N;Morning
2111;05-Aug-1999;;Unprovoked;BAHAMAS;Spearfishing & holding catch;;Right arm bitten;N;Evening
2112;29-Jul-1999;;Unprovoked;SOUTH AFRICA;Surfing;;Right thigh bitten;N;Afternoon
2113;26-Jul-1999;;Unprovoked;USA;Swimming with dolphins;;Ankle bitten;N;Evening
2114;21-Jul-1999;;Unprovoked;USA;Surfing;;Right thigh & buttock bitten;N;Morning
2115;15-Jul-1999;;Unprovoked;SOUTH AFRICA;Boogie boarding;;FATAL;Y;Morning
2116;06-Jul-1999;;Unprovoked;USA;;;Five cuts on his heel;N;Unknown
2117;04-Jul-1999;;Unprovoked;USA;Wading in school of baitfish;;Lacerations knee to ankle;N;Unknown
2118;03-Jul-1999;;Unprovoked;SOUTH AFRICA;Surfing;;Leg & board bitten;N;Unknown
2119;19-Jun-1999;;Unprovoked;USA;Adrift in a life jacket;;9-inch gash in left foot ;N;Unknown
2120;17-Jun-1999;;Unprovoked;USA;Surfing;;Right hand and wrist lacerated;N;Morning
2121;12-Jun-1999;;Unprovoked;USA;Swimming;;8-inch bite on calf;N;Afternoon
2122;09-Jun-1999;;Unprovoked;USA;Splashing / wading;;Knee lacerated;N;Afternoon
2123;29-May-1999;;Unprovoked;AUSTRALIA;Windsurfing;;FATAL, body not recovered;Y;Afternoon
2124;01-May-1999;;Unprovoked;BRAZIL;Surfing;;Leg & hands bitten;N;Unknown
2125;22-Apr-1999;;Unprovoked;MAURITIUS;Swimming;;Thigh bitten;N;Morning
2126;11-Apr-1999;;Unprovoked;REUNION;Swimming after being swept into sea by a large wave;;FATAL;Y;Morning
2127;01-Apr-1999;;Unprovoked;USA;Surfing;;Ankle bitten;N;Unknown
2128;Reported 18-Mar-1999 ;;Unprovoked;NEW ZEALAND;Spearfishing & diving for paua;;No injury;N;Unknown
2129;18-Mar-1999;;Provoked;BRAZIL;Scientific research (Dr. Sonny Gruber's student);;Grabbed small shark & it bit him  PROVOKED INCIDENT;N;Unknown
2130;18-Mar-1999;;Unprovoked;USA;Swimming, towing a kayak;;FATAL, arm bitten ;Y;Evening
2131;14-Mar-1999;;Unprovoked;NEW CALEDONIA;Spearfishing;;Multiple injuries;N;Unknown
2132;14-Mar-1999;;Provoked;NEW ZEALAND;Fishing;;Right thigh bitten PROVOKED INCIDENT;N;Unknown
2133;08-Mar-1999;;Unprovoked;USA;Body surfing or body boarding;;Bruised right leg;N;Unknown
2134;05-Mar-1999;;Unprovoked;USA;Swimming near pod of whales;;Tissue removed knee to thigh;N;Morning
2135;26-Feb-1999;;Boat;USA;Cruising;;No injury to occupants, boat sank after colliding with shark;N;Unknown
2136;23-Feb-1999;;Unprovoked;AUSTRALIA;Surfing;;Left hand & forearm bitten, board bitten;N;Unknown
2137;03-Feb-1999;;Unprovoked;USA;Surfing;;Left hand bitten;N;Afternoon
2138;29-Jan-1999;;Unprovoked;MAURITIUS;Spearfishing;;Legs & torso injured;N;Unknown
2139; 13-Jan-1999;;Unprovoked;SOUTH AFRICA;Paddle Skiing;;No Injury, ski bitten;N;Unknown
2140;01-Jan-1999;;Boat;NEW ZEALAND;Inflatable boat;;No injury to occupant: boat lost;N;Unknown
2141;Reported 03-Jan-1999;;Invalid;AUSTRALIA;Fishing;;Cut foot, but injury caused by fishing line, not the shark;UNKNOWN;Unknown
2142;03-Jan-1999;;Unprovoked;REUNION;Spearfishing;;FATAL;Y;Unknown
2143;1999;;Unprovoked;SOUTH AFRICA;Spearfishing;;Heel lacerated;N;Afternoon
2144;1999;;Invalid;USA;Body surfing;;Abrasions;UNKNOWN;Unknown
2145;24-Dec-1998;;Provoked;USA;Surfing;;Left foot bitten after he accidentally stepped on the shark         PROVOKED INCIDENT ;N;Morning
2146;22-Dec-1998;;Unprovoked;AUSTRALIA;Standing;;2 puncture wounds in left leg;N;Afternoon
2147;Reported 20-Dec-1998;;Unprovoked;SOUTH AFRICA;Surfing;;Leg bitten;N;Evening
2148;18-Dec-1998;;Unprovoked;SOUTH AFRICA;Splashing;;Right leg bitten;N;Unknown
2149;15-Dec-1998;;Unprovoked;AUSTRALIA;Surfing;;Leg injured;N;Unknown
2150;21-Nov-1998;;Unprovoked;USA;Swimming;;FATAL;Y;Afternoon
2151;14-Nov-1998;;Unprovoked;USA;Surfing;;Right foot bitten;N;Morning
2152;11-Nov-1998;;Unprovoked;USA;Walking;;Survived;N;Evening
2153;05-Nov-1998;;Unprovoked;USA;Surfing;;No injury;N;Unknown
2154;02-Nov-1998;;Provoked;JAPAN;Fishing for tuna;;PROVOKED INCIDENT    Knee bitten by shark trapped in net;N;Unknown
2155;02-Nov-1998;;Unprovoked;BRAZIL;Surfing;;FATAL, left forearm severed  ;Y;Unknown
2156;24-Oct-1998;;Unprovoked;USA;Swimming;;Minor lacerations on right ankle & foot;N;Unknown
2157;18-Oct-1998;;Unprovoked;SOUTH AFRICA;Surfing;;No injury, surfboard bitten;N;Unknown
2158;10-Oct-1998;;Unprovoked;USA;Surfing;;Right hand bitten;N;Unknown
2159;04-Oct-1998;;Unprovoked;BRAZIL;Surfing;;Right leg bitten;N;Unknown
2160;01-Oct-1998;;Unprovoked;REUNION;Diving;;Survived;N;Unknown
2161;01-Oct-1998;;Unprovoked;USA;;;2 one-inch lacerations in left foot;N;Afternoon
2162;27-Sep-1998;;Unprovoked;USA;Surfing;;Puncture wounds to leg;N;Unknown
2163;22-Sep-1998;;Unprovoked;USA;Surfing;;Left arm lacerated;N;Afternoon
2164;Reported 16-Sep-1998;;Unprovoked;SOUTH AFRICA;Fishing / washing bait off hands;;Laceration to right foot;N;Unknown
2165;14-Sep-1998;;Unprovoked;USA;Surfing;;Right foot bitten;N;Unknown
2166;Sep-1998;;Provoked;SENEGAL;Spearfishing;;Bitten by harpooned shark PROVOKED INCIDENT;N;Unknown
2167;30-Aug-1998;;Unprovoked;USA;Surfing;;Toes lacerated;N;Evening
2168;27-Aug-1998;;Invalid;ITALY;Fishing;;"No injury; no attack, shark ate the bait hanging over the side of the boat";UNKNOWN;Unknown
2169;26-Aug-1998;;Unprovoked;USA;Boogie boarding;;Thigh, buttocks & lower back lacerated;N;Afternoon
2170;Reported      23-Aug-1998;;Unprovoked;USA;Spearfishing;;Lacerations to left hand;N;Unknown
2171;15-Aug-1998;;Unprovoked;BAHAMAS;Spearfishing;;Calf bitten;N;Afternoon
2172;13-Aug-1998;;Unprovoked;USA;Body-boarding;;Left calf injured;N;Unknown
2173;12-Aug-1998;;Provoked;SOUTH AFRICA;Moving a shark in a net ;;Lacerations to right shin  PROVOKED INCIDENT;N;Unknown
2174;01-Aug-1998;;Unprovoked;SOUTH AFRICA;Surfing (or body boarding);;Legs bitten;N;Unknown
2175;01-Aug-1998;;Unprovoked;SOUTH AFRICA;Spearfishing;;Leg bitten;N;Afternoon
2176;26-Jul-1998;;Unprovoked;BRAZIL;Surfing;;Lacerations to left foot;N;Evening
2177;25-Jul-1998;;Unprovoked;USA;Surfing;;Calf bitten;N;Unknown
2178;06-Jul-1998;;Unprovoked;SOUTH AFRICA;Wading;;Right leg bitten;N;Unknown
2179;11-Jul-1998;;Unprovoked;SOUTH AFRICA;Surfing;;Knee bitten;N;Unknown
2180;06-Jul-1998;;Unprovoked;SOUTH AFRICA;Surfing;;Right leg bitten;N;Unknown
2181;28-Jun-1998;;Unprovoked;AUSTRALIA;Free diving for abalone;;FATAL, left thigh and lower leg severely injured  ;Y;Afternoon
2182;22-Jun-1998;;Unprovoked;SOUTH AFRICA;Body Boarding;;FATAL, hands & calf bitten  ;Y;Morning
2183;08-Jun-1998;;Unprovoked;USA;Surfing;;2-inch laceration on dorsum of foot, 1-inch laceration on sole.;N;Evening
2184;05-Jun-1998;;Unprovoked;SOUTH AFRICA;Surfing;;Survived;N;Unknown
2185;30-May-1998;;Unprovoked;SOUTH AFRICA;Surfing;;Minor laceration on foot;N;Unknown
2186;29-May-1998;;Unprovoked;SOUTH AFRICA;Body boarding;;Right shoulder & arm bitten;N;Unknown
2187;29-May-1998;;Unprovoked;SOUTH AFRICA;Body boarding;;Leg bitten;N;Unknown
2188;25-May-1998;;Unprovoked;USA;Surfing;;4 lacerations on the sole of his right foot;N;Morning
2189;16-May-1998;;Unprovoked;USA;Swimming;;Ankle & foot bitten;N;Afternoon
2190;16-May-1998;;Unprovoked;USA;Swimming / surfing;;Left arm & wrist lacerated;N;Afternoon
2191;16-May-1998;;Unprovoked;SOUTH AFRICA;Body boarding;;Lower legs bitten, foot severed;N;Afternoon
2192;26-Apr-1998;;Unprovoked;MOZAMBIQUE;Towing rubber dinghy;;FATAL, torso & abdomen bitten, forearm severed ;Y;Afternoon
2193;21-Apr-1998;;Unprovoked;USA;Surfing (lying prone on his board);;Right thigh bitten;N;Morning
2194;17-Apr-1998;;Provoked;USA;Scuba diving;;He grabbed shark's tail, shark bit his chest & held on.  PROVOKED INCIDENT;N;Unknown
2195;01-Apr-1998;;Unprovoked;BRAZIL;Swimming ;;FATAL;Y;Unknown
2196;Apr-1998;;Unprovoked;NEW CALEDONIA;;;Calf bitten;N;Unknown
2197;31-Mar-1998;;Unprovoked;USA;Swimming;;Heel lacerated;N;Afternoon
2198;15-Mar-1998;;Unprovoked;SOUTH AFRICA;Snorkeling  hunting crayfish and abalone;;Lower leg lacerated;N;Evening
2199;08-Mar-1998;;Unprovoked;USA;Swimming or paddle boarding;;6 puncture wounds to right calf;N;Unknown
2200;23-Feb-1998;;Unprovoked;USA;Swimming;;Hands bitten;N;Morning
2201;Reported 28-Jan-1998;;Invalid;AUSTRALIA;Spearfishing;;Missing, thought to have been taken by a shark;UNKNOWN;Evening
2202;Jan-1998;;Unprovoked;NEW CALEDONIA;Windsurfing;;No injury, board bumped & fin damaged;N;Unknown
2203;25-Jan-1998;;Unprovoked;REUNION;Bathing;;FATAL;Y;Unknown
2204;25-Jan-1998;;Unprovoked;SOUTH AFRICA;Surfing;;Calf & foot lacerated;N;Unknown
2205;17-Jan-1998;;Unprovoked;AUSTRALIA;Surfing;;20 punctures in right foot;N;Unknown
2206;14-Jan-1998;;Unprovoked;MOZAMBIQUE;Surfing;;Leg bitten;N;Afternoon
2207;1998;;Unprovoked;SOUTH AFRICA;Surfing;;FATAL;Y;Unknown
2208;1998;;Unprovoked;REUNION;Diving;;FATAL;Y;Unknown
2209;1998 ;;Unprovoked;USA;Spearfishing on scuba & transferring fish onto a stringer;;Shark grasped diver's gloved hand. Glove was soaked with fish blood & slime;N;Unknown
2210;28-Dec-1997;;Unprovoked;SOUTH AFRICA;Spearfishing;;FATAL;Y;Afternoon
2211;28-Dec-1997;;Unprovoked;SOUTH AFRICA;Sitting on surfboard;;Calf bitten;N;Unknown
2212;25-Dec-1997;;Invalid;USA;;;Ankle bitten, but shark involvement unconfirmed;UNKNOWN;Unknown
2213;25-Dec-1997;;Unprovoked;USA;Swimming;;Left leg gashed knee to ankle;N;Unknown
2214;09-Nov-1997;;Unprovoked;AUSTRALIA;Scuba diving (submerged riding a scooter);;Left arm lacerated when shark grabbed scooter;N;Unknown
2215;Reported 05-Nov-1997;;Unprovoked;USA;Swimming;;Thigh bitten;N;Unknown
2216; 05-Nov-1997;;Invalid;AUSTRALIA;Unknown;;5 m white shark obsrved feeding on remains 6 days later;UNKNOWN;Unknown
2217;28-Oct-1997;;Unprovoked;AUSTRALIA;Surf-skiing;;Sierakowski suffered a minor facial injury, ski bitten in half by shark;N;Unknown
2218;28-Oct-1997;;Unprovoked;USA;Body boarding or surfing;;Both legs bitten, right leg severed at mid-calf & defense wounds on right hand;N;Morning
2219;24-Oct-1997;;Unprovoked;USA;Surfing;;"5"" gash in foot";N;Evening
2220;21-Oct-1997;;Unprovoked;USA;Surfing;;Left foot bitten;N;Evening
2221;Reported 11-Oct-1997;;Boat;SOUTH AFRICA;Fishingat;;No injury, hooked shark bit their 4.8 m inflatable boat;N;Unknown
2222;04-Oct-1997;;Unprovoked;USA;Swimming;;Laceration & 3 puncture wounds to anterior right thigh;N;Morning
2223;16-Sep-1997;;Unprovoked;BRAZIL;Swimming;;FATAL;Y;Unknown
2224;09-Sep-1997;;Unprovoked;USA;Surfing;;Laceration to right foot;N;Evening
2225;08-Sep-1997;;Unprovoked;USA;Surfing;;2 small lacerations to bottom of foot;N;Unknown
2226;06-Sep-1997;;Unprovoked;USA;Surfing;;Lacerations to lower left leg;N;Afternoon
2227;30-Aug-1997;;Unprovoked;USA;Surfing;;Lacerations on right ankle & heel;N;Afternoon
2228;27-Aug-1997;;Unprovoked;USA;Walking / surfing;;"2"" laceration on left heel";N;Morning
2229;24-Aug-1997;;Unprovoked;USA;Surfing (sitting on his board);;Leg & hand bitten;N;Afternoon
2230;14-Aug-1997;;Invalid;MEXICO;SCUBA diving;;FATAL;UNKNOWN;Unknown
2231;14-Aug-1997;;Unprovoked;MEXICO;SCUBA diving;;FATAL, arm & leg severed ;Y;Unknown
2232;11-Aug-1997;;Unprovoked;USA;Floating on raft;;Small lacerations on right lower leg;N;Afternoon
2233;11-Aug-1997;;Unprovoked;EGYPT;Fishing;;Seriously injured;N;Unknown
2234;11-Aug-1997;;Unprovoked;EGYPT;Fishing;;FATAL;Y;Unknown
2235;10-Aug-1997;;Unprovoked;USA;Boogie boarding;;Lacerations to foot;N;Morning
2236;09-Aug-1997;;Unprovoked;USA;Surfing;;Lacerations to right foot;N;Evening
2237;05-Aug-1997;;Unprovoked;USA;Wading;;Wrist & am bitten;N;Unknown
2238;04-Aug-1997;;Unprovoked;USA;Wade-fishing;;Left forearm & wrist bitten;N;Unknown
2239;02-Aug-1997;;Unprovoked;USA;Body surfing;;Top of left foot bitten;N;Afternoon
2240;02-Aug-1997;;Unprovoked;USA;Wading / Surfing;;Top of left foot bitten;N;Morning
2241;27-Jul-1997;;Unprovoked;AUSTRALIA;Surfing;;Leg lacerated;N;Afternoon
2242;21-Jul-1997;;Unprovoked;SOUTH AFRICA;Surfing;;FATAL;Y;Afternoon
2243;17-Jul-1997;;Unprovoked;BRAZIL;Surfing;;Survived;N;Unknown
2244;14-Jul-1997;;Unprovoked;USA;Standing;;Left calf bitten;N;Unknown
2245;12-Jul-1997;;Unprovoked;OKINAWA;Fishing for octopus;;FATAL, legs severed  ;Y;Unknown
2246; 2-Jul-1997;;Unprovoked;BRAZIL;Surfing;;Right thigh bitten;N;Unknown
2247;24-Jun-1997;;Unprovoked;USA;Spearfishing / night diving;;Leg bitten just above ankle;N;Night
2248;15-Jun-1997;;Unprovoked;FIJI;Snorkeling;;Bitten on inner thigh, leg surgically amputated;N;Afternoon
