,Date,year,type,country,activity,sex,injury,fatal_boolean,time
1708,03-Jan-2004,,Sea Disaster,EGYPT,Air disaster. Flash Airlines Boeing 737 crashed into the Red Sea,,"No survivors, sharks scavenged on remains",,Night
1709,2004,,Unprovoked,AUSTRALIA,Surfing,,No inury,,Unknown
1710,31-Dec-2003,,Boat,SOUTH AFRICA,,,No injury to occupants,,Unknown
1711,26-Dec-2003,,Invalid,USA,Swimming,,Knee lacerated,,Unknown
1712,13-Dec-2003,,Unprovoked,USA,Swimming,,Foot bitten,,Afternoon
1713,13-Dec-2003,,Unprovoked,NEW ZEALAND,Swimming / shipwreck,,FATAL,,Unknown
1714,08-Dec-2003,,Unprovoked,AUSTRALIA,Surfing amid a shoal of sharks,,"No inury, shark caught leash attached to surfer's ankle & towed him a short distance",,Morning
1715,30-Nov-2003,,Unprovoked,AUSTRALIA,Swimming,,"After biting Halverson, it bit Scott's thigh",,Morning
1716,30-Nov-2003,,Unprovoked,AUSTRALIA,Swimming,,Hand & foot bitten,,Morning
1717,27-Nov-2003,,Unprovoked,SOUTH AFRICA,Spearfishing,,"Presumed FATAL, severed hand recovered",,Unknown
1718,22-Nov-2003,,Unprovoked,USA,Surfing,,Severe abrasion to left lateral calf,,Afternoon
1719,12-Nov-2003 ,,Unprovoked,INDIA,Swimming or surfing,,Left index finger lacerated,,Unknown
1720,12-Nov-2003,,Unprovoked,USA,Surfing,,Lacerations to hand,,Unknown
1721,06-Nov-2003,,Unprovoked,EGYPT,Snorkeling,,Hand/elbow injured,,Unknown
1722,06-Nov-2003,,Unprovoked,SOUTH AFRICA,Surf skiing,,"No injury to occupants, hull of ski bitten",,Unknown
1723,01-Nov-2003,,Unprovoked,AUSTRALIA,Standing,,Minor lacerations to leg & foot,,Unknown
1724,Nov-2003,,Provoked,PANAMA,Spearfishing,,Left forearm bitten PROVOKED INCIDENT,,Unknown
1725,31-Oct-2003,,Unprovoked,USA,Surfing,,Left foot (sole) bitten,,Afternoon
1726,31-Oct-2003,,Unprovoked,AUSTRALIA,Surfing,,Left ankle & foot lacerated,,Evening
1727,31-Oct-2003,,Unprovoked,USA,Surfing,,Left arm severed below shoulder,,Morning
1728,27-Oct-2003,,Unprovoked,USA,Surfing,,Laceration on right ankle & heel,,Afternoon
1729,24-Oct-2003,,Invalid,USA,Snorkeling,,Left forearm lacerated,,Afternoon
1730,14-Oct-2003,,Unprovoked,USA,Surfing,,Foot bitten,,Unknown
1731,06-Oct-2003,,Invalid,USA,Swimming to shore from boat or kayak,,"Fatal, drowning or scavenging.  Two hours later his body, with bite marks,  washed ashore.",,Unknown
1732,05-Oct-2003,,Unprovoked,USA,Surfing,,Minor puncture wounds in hand,,Afternoon
1733,05-Oct-2003,,Unprovoked,USA,Surfing,,5 to 6 lacerations on right foot & ankle,,Afternoon
1734,05-Oct-2003,,Provoked,USA,Surfing,,Left ankle bitten when he stepped on the shark PROVOKED INCIDENT,,Afternoon
1735,05-Oct-2003,,Unprovoked,USA,Sitting on surfboard,,Left foot bitten,,Afternoon
1736,05-Oct-2003,,Unprovoked,USA,Wading near a fishing net,,"Left thigh abraded, right knee and right index finger injured",,Afternoon
1737,29-Sep-2003,,Unprovoked,FIJI,Wading to shore from his boat,,FATAL abdomen bitten,,Unknown
1738,28-Sep-2003,,Unprovoked,USA,Surfing,,Arm lacerated,,Morning
1739,21-Sep-2003,,Unprovoked,USA,Surfing,,Left foot bitten,,Morning
1740,19-Sep-2003,,Unprovoked,USA,Surfing,,Left heel lacerated,,Afternoon
1741,17-Sep-2003,,Unprovoked,USA,Surfing,,3 puncture wounds on left foot,,Afternoon
1742,14-Sep-2003,,Unprovoked,USA,Surfing,,Left foot: lacerations on heel and sole,,Afternoon
1743,14-Sep-2003,,Boat,SOUTH AFRICA,Fishing ,,"No injury to occupants, shark bit boat",,Morning
1744,14-Sep-2003,,Invalid,USA,Swimming,,Puncture wounds on inner thigh,,Afternoon
1745,13-Sep-2003,,Unprovoked,USA,Body boarding,,Left calf avulsion,,Evening
1746,13-Sep-2003,,Unprovoked,USA,"Standing, stepped on shark",,Ankle lacerated,,Unknown
1747,12-Sep-2003,,Unprovoked,SOUTH AFRICA,Body boarding,,"FATAL, left thigh, buttocks, back of spine, abdomen & chest bitten  ",,Afternoon
1748,Sep-2003,,Unprovoked,USA,Wade-fishing,,2 lacerations on each side of Achilles tendon,,Unknown
1749,29-Aug-2003,,Provoked,USA,Fishing,,PROVOKED INCIDENT Hooked shark pulled onboard bit his arm  ,,Afternoon
1750,19-Aug-2003,,Unprovoked,USA,"Swimming, wearing black wetsuit & swim fins",,"FATAL          Hip & upper thigh bitten, femoral artery severed ",,Morning
1751,12-Aug-2003,,Invalid,USA,Swimming,,Left ankle lacerated,,Night
1752,08-Aug-2003,,Unprovoked,SOUTH AFRICA,Sitting on surfboard,,"No injury, wetsuit torn & board bitten",,Morning
1753,Reported 26-Jul-2003,,Unprovoked,AUSTRALIA,Surf skiing,,"No injury, flung into water when shark bit rudder of ski",,Unknown
1754,20-Jul-2003,,Unprovoked,USA,Surfing,,Laceration to little finger of  right hand,,Afternoon
1755,15-Jul-2003,,Unprovoked,USA,Wading,,Heel & sole of left foot,,Afternoon
1756,10-Jul-2003,,Unprovoked,BAHAMAS,Spearfishing,,Right thigh bitten,,Afternoon
1757,05-Jul-2003,,Provoked,USA,"Walking, carrying surfboard & stepped on shark",,3 puncture wounds on right lateral ankle PROVOKED INCIDENT,,Morning
1758,05-Jul-2003,,Unprovoked,USA,Surfing,,Left foot bitten,,Unknown
1759,04-Jul-2003,,Unprovoked,BAHAMAS,Spearfishing,,Left calf bitten,,Afternoon
1760,Jul-2003,,Unprovoked,USA,Spearfishing,,Laceration to toe,,Unknown
1761,Late Jul-2003,,Unprovoked,FRENCH POLYNESIA,Spearfishing,,Leg bitten,,Unknown
1762,Jul-2003,,Unprovoked,NEW ZEALAND,Snorkeling,,Chest & buttocks  bitten,,Unknown
1763,30-Jun-2003,,Unprovoked,USA,Surfing,,Right foot & toes lacerated,,Afternoon
1764,26-Jun-2003,,Unprovoked,USA,Surfing,,Ankle lacerated,,Unknown
1765,24-Jun-2003,,Unprovoked,BRAZIL,,,FATAL,,Unknown
1766,24-Jun-2003,,Unprovoked,USA,Standing,,2 lacerations to the thigh,,Unknown
1767,24-Jun-2003,,Unprovoked,USA,Swimming with pod of dolphins,,Right foot bitten,,Morning
1768,22-Jun-2003,,Unprovoked,USA,Swimming,,Left leg bitten,,Unknown
1769,19-Jun-2003,,Unprovoked,USA,Surfing ,,Hand bitten ,,Unknown
1770,08-Jun-2003,,Unprovoked,USA,Surfing,,6 puncture wounds to left ankle,,Morning
1771,Jun-2003,,Invalid,USA,Swimming,,Foot lacerated,,Unknown
1772,25-May-2003,,Unprovoked,USA,Surfing,,Left foot lacerated,,Morning
1773,14-May-2003,,Unprovoked,USA,Wading,,Left foot bitten,,Afternoon
1774,10-May-2003,,Unprovoked,USA,Swimming,,Right calf & heel bitten,,Morning
1775,07-May-2003,,Provoked,USA,Surfing,,Multiple bites to foot after jumping off surfboard onto shark PROVOKED INCIDENT,,Morning
1776,03-May-2003,,Unprovoked,USA,Walking,,Laceration to right lower leg,,Afternoon
1777,May-2003,,Unprovoked,PHILIPPINES,,,Arm severed,,Unknown
1778,26-Apr-2003,,Provoked,BRAZIL,Killing  sharks,,Shallow  lacerations to left  thigh PROVOKED INCIDENT,,Unknown
1779,25-Apr-2003,,Unprovoked,BRAZIL,Swimming ,,Bitten on finger,,Evening
1780,23-Apr-2003,,Unprovoked,BRAZIL,Surfing,,"Hand & foot lacerated,  lower left leg severely bitten, necessitating surgical amputation",,Evening
1781,23-Apr-2003,,Unprovoked,BRAZIL,Swimming,,Right hand lacerated,,Unknown
1782,21-Apr-2003,,Unprovoked,USA,Surfing,,Right leg bitten,,Afternoon
1783,21-Apr-2003,,Unprovoked,USA,Surfing,,Survived,,Afternoon
1784,20-Apr-2003,,Unprovoked,USA,Surfing,,Left foot bitten,,Unknown
1785,20-Apr-2003,,Unprovoked,USA,Surfing,,Small lacerations to foot,,Morning
1786,20-Apr-2003,,Unprovoked,USA,Surfing,,Left ankle bitten or right foot,,Afternoon
1787,19-Apr-2003,,Unprovoked,USA,Jumping,,Left foot bitten,,Afternoon
1788,18-Apr-2003,,Unprovoked,USA,Surfing,,2 lacerations on left thigh,,Morning
1789,15-Apr-2003,,Unprovoked,USA,Swimming (using a float),,Left calf lacerated,,Afternoon
1790,11-Apr-2003,,Unprovoked,VENEZUELA,Surfing,,"Right foot bitten, left leg severed",,Unknown
1791,09-Apr-2003,,Unprovoked,USA,Surfing,,Arm lacerated,,Unknown
1792,04-Apr-2003,,Unprovoked,USA,Surfing,,Left hand and wrist bitten,,Morning
1793,10-Mar-2003,,Provoked,USA,Petting captive sharks,,Hand nipped PROVOKED INCIDENT,,Unknown
1794,27-Feb-2003,,Unprovoked,NEW ZEALAND,Scuba diving,,Arm lacerated (shark made 3 strikes),,Morning
1795,15-Feb-2003,,Unprovoked,AUSTRALIA,Wading,,Ankle lacerated,,Unknown
1796,15-Feb-2003,,Unprovoked,USA,Swimming,,Left hand bitten,,Afternoon
1797,11-Feb-2003,,Unprovoked,AUSTRALIA,Swimming,,"Puncture wounds on heel, legs and buttocks",,Unknown
1798,08-Feb-2003,,Unprovoked,AUSTRALIA,Swimming,,FATAL,,Unknown
1799,17-Jan-2003,,Invalid,SOUTH AFRICA,Unknown,,Probable scavenging. The boy disappeared while at the beach on January 1st. His decomposed shark-bitten body washed ashore January 17th,,Unknown
1800,03-Jan-2003,,Unprovoked,COSTA RICA,Surfing,,Lower right leg lacerated,,Unknown
1801,02-Jan-2003,,Unprovoked,AUSTRALIA,Surfing,,"No injury, but her surfboard was bitten",,Afternoon
1802,29-Dec-2002,,Unprovoked,AUSTRALIA,Snorkeling,,Left arm lacerated,,Unknown
1803,24-Dec-2002,,Unprovoked,SOUTH AFRICA,Snorkeling,,Forearms lacerated,,Unknown
1804,21-Dec-2002,,Unprovoked,AUSTRALIA,Scuba diving,,Groin bitten,,Unknown
1805,20-Dec-2002,,Invalid,AUSTRALIA,Swimming,,Foot lacerated,,Unknown
1806,16-Dec-2002,,Unprovoked,AUSTRALIA,Swimming,,FATAL,,Night
1807,01-Dec-2002,,Unprovoked,BRAZIL,Surfing,,FATAL,,Unknown
1808,28-Nov-2002,,Unprovoked,MICRONESIA,Scuba diving,,Minor injury to right calf,,Unknown
1809,28-Nov-2002,,Unprovoked,USA,Body boarding,,Both legs severely lacerated,,Morning
1810,17-Nov-2002,,Unprovoked,USA,Swimming,,Right shoulder forarm & wrist bitten,,Morning
1811,14-Nov-2002,,Unprovoked,TURKS & CAICOS,Snorkeling,,"Right upper am, shoulder & back severely  bitten",,Morning
1812,11-Nov-2002,,Unprovoked,USA,Surfing,,1.5-inch laceration,,Afternoon
1813,02-Nov-2002,,Unprovoked,USA,Boogie boarding,,Puncture wounds on right foot,,Afternoon
1814,Nov-2002,,Unprovoked,FRENCH POLYNESIA,"Fishing, standing in 2' of water",,Shin bruised,,Unknown
1815,30-Oct-2002,,Unprovoked,USA,Swimming,,Left foot bitten ,,Morning
1816,14-Oct-2002,,Unprovoked,BRAZIL,Swimming,,"FATAL, body not recovered",,Afternoon
1817,11-Oct-2002,,Unprovoked,USA,Surfing,,Left foot bitten,,Unknown
1818,05-Oct-2002,,Unprovoked,USA,Surfing,,Abrasions on right hand & deep laceration on middle finger,,Afternoon
1819,05-Oct-2002,,Unprovoked,USA,Surfing,,Heel & back of right knee lacerated,,Afternoon
1820,03-Oct-2002,,Unprovoked,USA,Surfing,,Left hand lacerated and abraded,,Afternoon
1821,30-Sep-2002,,Unprovoked,USA,Surfing,,Right hand severely lacerated,,Afternoon
1822,29-Sep-2002,,Unprovoked,USA,Surfing,,Left hand bitten,,Morning
1823,27-Sep-2002,,Unprovoked,USA,Fishing from Surfboard,,"No injury, surfboard bitten ",,Afternoon
1824,27-Sep-2002,,Provoked,USA,Fishing,,Left thumb lacerated PROVOKED INCIDENT,,Unknown
1825,27-Sep-2002,,Provoked,TONGA,Swimming,,Thigh lacerated  PROVOKED INCIDENT,,Afternoon
1826,21-Sep-2002,,Unprovoked,USA,Boogie boarding or Surfing,, Ankle lacerated,,Unknown
1827,21-Sep-2002,,Unprovoked,USA,Surfing,,No injury,,Unknown
1828,16-Sep-2002,,Unprovoked,BRAZIL,Swimming,,"Left thigh bitten, leg surgically amputated",,Afternoon
1829,16-Sep-2002,,Unprovoked,USA,Body boarding,,"No injury, shark fin seen just before board ripped away & dragged out to sea",,Morning
1830,13-Sep-2002,,Unprovoked,SOUTH AFRICA,Surf skiing,,No injury,,Afternoon
1831,09-Sep-2002,,Unprovoked,USA,Boogie boarding,,Bitten above & below right knee,,Afternoon
1832,05-Sep-2002,,Provoked,USA,"Wading, when he stepped on the shark",,2 small puncture wounds on left foot PROVOKED INCIDENT,,Evening
1833,28-Aug-2002,,Unprovoked,USA,Surfing,,Left foot lacerated ,,Afternoon
1834,17-Aug-2002,,Unprovoked,USA,Swimming,,Both arms & leg bitten,,Evening
1835,14-Aug-2002,,Unprovoked,USA,Surfing,,Big toe bitten,,Afternoon
1836,11-Aug-2002,,Unprovoked,USA,Surfing,,Lacerations on heel & dorsum of right foot,,Afternoon
1837,07-Aug-2002,,Unprovoked,USA,Standing,,Ankle & leg lacerated,,Afternoon
1838,Reported 06-Aug-2002,,Provoked,UNITED KINGDOM,Diving,,Hand bitten by captive shark PROVOKED INCIDENT,,Unknown
1839,05-Aug-2002,,Unprovoked,USA,Standing,,Leg lacerated,,Morning
1840,26-Jul-2002,,Unprovoked,USA,Surfing,,Heel bitten,,Evening
1841,20-Jul-2002,,Unprovoked,USA,Swimming,,Calf bitten,,Evening
1842,10-Jul-2002,,Provoked,USA,Surfing,,2 small lacerations on left lower leg when he jumped off board and landed on the shark PROVOKED INCIDENT,,Evening
1843,09-Jul-2002,,Provoked,USA,Shark Fishing,,Drowned when caught in line and pulled overboard by hooked shark PROVOKED INCIDENT,,Unknown
1844,10-Jul-2002,,Unprovoked,BRAZIL,Surfing,,Right hand severed,,Afternoon
1845,04-Jul-2002,,Unprovoked,USA,Standing,,"Calf, foot & hand bitten",,Evening
1846,20-Jun-2002,,Unprovoked,AUSTRALIA,Surfing,,minor injury to foot,,Morning
1847,20-Jun-2002,,Unprovoked,USA,Swimming,,Small lacerations on right lower leg,,Afternoon
1848,16-Jun-2002,,Invalid,INDONESIA,,,Human remains (right forearm & leg) recovered from 3.7m [12'] tiger sharks gut. Forensic examination suggested the remains had been consumed by the shark one to two weeks earlier,,Unknown
1849,Reported 13-Jun-2002,,Unprovoked,PAPUA NEW GUINEA,,,"Arm severely lacerated, surgically amputated",,Unknown
1850,Reported 13-Jun-2002,,Unprovoked,PAPUA NEW GUINEA,Attempting to retreive a dinghy,,FATAL,,Unknown
1851,11-Jun-2002,,Unprovoked,USA,Sitting on surfboard,,"No injury, shark bit side of surfboard",,Night
1852,10-Jun-2002,,Unprovoked,USA,Surfing,,Right hand lacerated,,Afternoon
1853,09-Jun-2002,,Unprovoked,USA,Surfing,,6-inch gash on right foot,,Morning
1854,09-Jun-2002,,Unprovoked,USA,Swimming,,Right calf lacerated,,Afternoon
1855,03-Jun-2002,,Unprovoked,SOUTH AFRICA,Snorkeling (filming the sardine run),,Upper arm bitten,,Unknown
1856,31-May-2002,,Unprovoked,USA,Surfing,,Lacerated leg & back,,Afternoon
1857,31-May-2002,,Unprovoked,USA,Floating on a raft,,Lacerated foot,,Afternoon
1858,22-May-2002,,Provoked,USA,"Fishing, removing the shark from his line",,Leg bitten by hooked shark PROVOKED INCIDENT,,Evening
1859,22-May-2002,,Unprovoked,USA,Playing in the surf with his 2 dogs,,"2-inch wound on dorsum of right foot, 1-inch wound on sole",,Morning
1860,Reported 21-May-2002,,Unprovoked,COSTA RICA,Surfing,,Toothmarks in board & his swim trunks,,Unknown
1861,21-May-2002,,Unprovoked,PAPUA NEW GUINEA,Collecting beche-de-mer,,Wrist lacerated,,Unknown
1862,13-May-2002,,Unprovoked,USA,Fishing,,Laceration to arm.,,Unknown
1863,10-May-2002,,Unprovoked,BRAZIL,Surfing,,Leg injured,,Evening
1864,07-May-2002,,Provoked,AUSTRALIA,Fishing from prawn trawler,,Netted shark injured his am & 6 fingers PROVOKED INCIDENT,,Unknown
1865,30-Apr-2002,,Unprovoked,AUSTRALIA,Scallop diving (using surface-supplied air & a POD) ,,"FATAL, torso & leg bitten  ",,Afternoon
1866,21-Apr-2002,,Invalid,AUSTRALIA,Fishing (Drowned 2-Apr-2002),,"Drowned, his remains were found in a 3m [10'], 368 kg [811-lb] tiger shark",,Unknown
1867,20-Apr-2002,,Unprovoked,USA,"Surfing, but standing in water alongside board",,Left foot bitten,,Morning
1868,18-Apr-2002,,Unprovoked,USA,Surfing,,Left foot bitten,,Morning
1869,12-Apr-2002,,Unprovoked,AUSTRALIA,Swimming,,Foot bitten,,Evening
1870,09-Apr-2002,,Unprovoked,BAHAMAS,Standing,,Calf bitten,,Morning
1871,02-Apr-2002,,Unprovoked,USA,Wading,,Two half-inch lacerations on right heel and one near small toe,,Afternoon
1872,01-Apr-2002,,Unprovoked,USA,Swimming / Wading,,Upper left arm bitten,,Morning
1873,25-Mar-2002,,Unprovoked,USA,Body-boarding,,Left leg severed below knee,,Afternoon
1874,25-Mar-2002,,Unprovoked,USA,Wading,,Foot bitten,,Morning
1875,24-Mar-2002,,Unprovoked,BRAZIL,Swimming,,"Severe kacerations, FATAL",,Evening
1876,19-Mar-2002,,Unprovoked,USA,Swimming /  boogie boarding,,Punctures on left foot and foot ,,Afternoon
1877,15-Mar-2002,,Unprovoked,USA,Snorkeling,,Arm bitten,,Unknown
1878,15-Mar-2002,,Unprovoked,USA,Surfing,,Several  puncture wounds on lower right leg,,Morning
1879,03-Mar-2002,,Invalid,NEW CALEDONIA,Spearfishing,,"PRESUMED FATAL, body not recovered",,Unknown
1880,23-Feb-2002,,Unprovoked,TURKS & CAICOS,Capsized fishing boat,,FATAL,,Unknown
1881,16-Feb-2002,,Unprovoked,AUSTRALIA,Surfing,,Heel / foot bitten,,Unknown
1882,11-Feb-2002,,Unprovoked,FIJI,,,"FATAL, lower thigh & knee severely lacerated ",,Evening
1883,07-Feb-2002,,Boat,AUSTRALIA,Kayaking,,Stern of kayak bitten/chest bruised ,,Evening
1884,30-Jan-2002,,Unprovoked,AUSTRALIA,Surfing,,Bruises & minor cuts,,Unknown
1885,30-Jan-2002,,Unprovoked,AUSTRALIA,Swimming,,15 cm wound on inner thigh,,Unknown
1886,04-Jan-2002,,Unprovoked,SOUTH AFRICA,Fishing,,Leg bitten & surgically amputated,,Night
1887,03-Jan-2002,,Unprovoked,BRAZIL,Swimming,,FATAL,,Unknown
1888,01-Jan-2002,,Unprovoked,SOUTH AFRICA,Surf skiing,,Foot & calf bitten,,Unknown
1889,01-Jan-2002,,Unprovoked,USA,Snorkeling,,Lacerations to buttocks & thigh,,Afternoon
1890,21-Dec-2001,,Invalid,AUSTRALIA,Surfing,,"No injury, 2 m to 2.5 m [6.75'  to 8.25'] shark made a threat display",,Unknown
1891,23-Nov-2001,,Unprovoked,AUSTRALIA,Surfing,,"No Injury, shark hit board",,Unknown
1892,14-Nov-2001,,Unprovoked,USA,Surfing,,"No injury, portion of board's lower surface removed",,Evening
1893,07-Nov-2001,,Invalid,AUSTRALIA,Surf-skiing,,"No injury, fell off ski after possibly colliding with  a shark",,Unknown
1894,07-Oct-2001,,Unprovoked,SOUTH AFRICA,Kite-Boarding,,No injury,,Unknown
1895,02-Oct-2001,,Unprovoked,AUSTRALIA,Snorkeling,,Lacerations to right forearm & shoulder injured,,Afternoon
1896,30-Sep-2001,,Unprovoked,MEXICO,Body surfing,,Hand injured,,Unknown
1897,30-Sep-2001,,Boat,AUSTRALIA,,,No injury from shark,,Unknown
1898,24-Sep-2001,,Provoked,USA,"Surfing, fell off surfboard & stepped on the shark.",,PROVOKED INCIDENT Several small lacerations on left foot ,,Afternoon
1899,18-Sep-2001,,Unprovoked,USA,Surfing,,"1"" to 2"" cuts on right ankle & foot",,Afternoon
1900,16-Sep-2001,,Invalid,USA,Wreck / Technical diving,,FATAL or drowning & scavenging,,Afternoon
1901,15-Sep-2001,,Unprovoked,USA,Boogie boarding,,"2 lacerations on lower back, punctures on buttock",,Afternoon
1902,15-Sep-2001,,Unprovoked,USA,Surfing,,Foot bitten,,Afternoon
1903,13-Sep-2001,,Provoked,UNITED KINGDOM,Diving,,Head bitten by captive shark PROVOKED INCIDENT,,Unknown
1904,08-Sep-2001,,Provoked,USA,Fishing,,Fingers & leg lacerated  by hooked shark PROVOKED INCIDENT,,Unknown
1905,07-Sep-2001,,Unprovoked,USA,Walking in shallows,,Minor injury to left leg,,Evening
1906,07-Sep-2001,,Invalid,USA,Swimming,,Left hand injured,,Unknown
1907,03-Sep-2001,,Unprovoked,USA,Swimming ,,FATAL,,Evening
1908,03-Sep-2001,,Unprovoked,USA,Swimming,,Left buttock & foot  severed,,Evening
1909,02-Sep-2001,,Unprovoked,USA,Wading,,Right calf lacerated,,Unknown
1910,01-Sep-2001,,Unprovoked,USA,Swimming ,,"FATAL, thigh bitten ",,Evening
1911,31-Aug-2001,,Unprovoked,BAHAMAS,Spearfishing,,Torso lacerated,,Afternoon
1912,29-Aug-2001,,Unprovoked,USA,Standing,,Punctures & lacerations on elbow & forearm,,Afternoon
1913,27-Aug-2001,,Unprovoked,USA,Wading,,Heel lacerated,,Afternoon
1914,26-Aug-2001,,Unprovoked,USA,Boogie Boarding,,Thigh & foot bitten,,Afternoon
1915,25-Aug-2001,,Unprovoked,USA,Boogie Boarding,,Upper left thigh & right foot bitten,,Afternoon
1916,22-Aug-2001,,Unprovoked,USA,Surfing,,Foot lacerated,,Afternoon
1917,21-Aug-2001,,Unprovoked,USA,Surfing,,Thigh lacerated,,Afternoon
1918,19-Aug-2001,,Unprovoked,USA,Surfing,,Cuts on right foot,,Afternoon
1919,19-Aug-2001,,Unprovoked,USA,Surfing,,Lacerations to lower leg,,Afternoon
1920,19-Aug-2001,,Unprovoked,USA,Surfing,,Left foot lacerated,,Morning
1921,18-Aug-2001,,Unprovoked,USA,Surfing,,Cuts on right foot,,Afternoon
1922,18-Aug-2001,,Unprovoked,USA,Surfing,,Back of left hand gashed,,Afternoon
1923,18-Aug-2001,,Unprovoked,USA,Surfing,,Left ankle bitten,,Morning
1924,16-Aug-2001,,Unprovoked,BAHAMAS,Spearfishing,,Calf bitten,,Afternoon
1925,12-Aug-2001,,Unprovoked,THAILAND,Fell off banana boat,,Legs bitten,,Unknown
1926,05-Aug-2001,,Unprovoked,USA,,,Toe bitten,,Unknown
1927,04-Aug-2001,,Unprovoked,BAHAMAS,Swimming,,"Leg bitten, later surgically amputated above the knee",,Morning
1928,03-Aug-2001,,Boat,ITALY,Fishing,,No Injury to occupants,,Unknown
1929,26-Jul-2001,,Unprovoked,USA,,,Survived,,Unknown
1930,25-Jul-2001,,Unprovoked,USA,,,Minor injury,,Afternoon
1931,24-Jul-2001,,Unprovoked,USA,,,2 bites behind knee,,Unknown
1932,21-Jul-2001,,Boat,USA,Fishing,,No Injury to occupants; shark bumped the boat ,,Unknown
1933,15-Jul-2001,,Unprovoked,USA,Surfing,,Left foot & heel lacerated,,Afternoon
1934,15-Jul-2001,,Unprovoked,USA,Boogie boarding,,Foot lacerated,,Afternoon
1935,06-Jul-2001,,Unprovoked,MEXICO,Surfing,,Foot bitten,,Unknown
1936,06-Jul-2001,,Unprovoked,USA,Swimming,,"Arm severed, surgically reattached",,Unknown
1937,03-Jul-2001,,Unprovoked,USA,,,Hand bitten,,Unknown
1938,Jul-2001,,Unprovoked,USA,Floating face-down in knee-deep water,,2-inch cut on dorsum of left foot,,Evening
1939,12-Jun-2001,,Unprovoked,USA,Swimming,,Leg lacerated,,Unknown
1940,10-Jun-2001,,Provoked,USA,Spearfishing,,"No injury. Shark made threat display, then diver shot the shark PROVOKED INCIDENT",,Morning
